index,img_id,img_path,qu_id,qu_sentence,qu_tokens,all_ans,valid_ans
8460,1421,preprocessed/img\img_train\abstract_v002_train2015_000000001421.png,14210,What animal is on the log?,"['what', 'animal', 'is', 'on', 'the', 'log', '?']","['bird', 'vulture', 'eagle']","['bird', 'vulture', 'eagle']"
8461,1421,preprocessed/img\img_train\abstract_v002_train2015_000000001421.png,14211,How many clouds are in the sky?,"['how', 'many', 'clouds', 'are', 'in', 'the', 'sky', '?']",['2'],['2']
8462,1421,preprocessed/img\img_train\abstract_v002_train2015_000000001421.png,14212,Where is the eagle?,"['where', 'is', 'the', 'eagle', '?']","['on log', 'log']","['on log', 'log']"
8463,990,preprocessed/img\img_train\abstract_v002_train2015_000000000990.png,9900,What is under the center table?,"['what', 'is', 'under', 'the', 'center', 'table', '?']","['mouse', 'rug']","['mouse', 'rug']"
8464,990,preprocessed/img\img_train\abstract_v002_train2015_000000000990.png,9901,Is there a TV?,"['is', 'there', 'a', 'tv', '?']",['no'],['no']
8465,990,preprocessed/img\img_train\abstract_v002_train2015_000000000990.png,9902,Is the cat running?,"['is', 'the', 'cat', 'running', '?']",['yes'],['yes']
8466,3782,preprocessed/img\img_train\abstract_v002_train2015_000000003782.png,37820,Why is the older woman shielding her eyes?,"['why', 'is', 'the', 'older', 'woman', 'shielding', 'her', 'eyes', '?']","['sun', 'sunny', 'sunlight', 'too sunny', 'bright sun', 'due to sun']","['sun', 'sunlight', 'sunny', 'too sunny', 'bright sun', 'due to sun']"
8467,3782,preprocessed/img\img_train\abstract_v002_train2015_000000003782.png,37821,How many ladies are in the park?,"['how', 'many', 'ladies', 'are', 'in', 'the', 'park', '?']",['3'],['3']
8468,3782,preprocessed/img\img_train\abstract_v002_train2015_000000003782.png,37822,What color is the pail?,"['what', 'color', 'is', 'the', 'pail', '?']",['yellow'],['yellow']
8469,1413,preprocessed/img\img_train\abstract_v002_train2015_000000001413.png,14130,Is the kid safely playing on the monkey bars?,"['is', 'the', 'kid', 'safely', 'playing', 'on', 'the', 'monkey', 'bars', '?']",['no'],['no']
8470,1413,preprocessed/img\img_train\abstract_v002_train2015_000000001413.png,14131,How many yellow pail do you see?,"['how', 'many', 'yellow', 'pail', 'do', 'you', 'see', '?']",['1'],['1']
8471,1413,preprocessed/img\img_train\abstract_v002_train2015_000000001413.png,14132,What color is the ball?,"['what', 'color', 'is', 'the', 'ball', '?']","['black and white', 'black & white', 'white and black', 'white black']","['black and white', 'white and black', 'white black']"
8472,2734,preprocessed/img\img_train\abstract_v002_train2015_000000002734.png,27340,Is there a hole in the tree?,"['is', 'there', 'a', 'hole', 'in', 'the', 'tree', '?']","['yes', 'no']","['yes', 'no']"
8473,2734,preprocessed/img\img_train\abstract_v002_train2015_000000002734.png,27341,Is anyone on the bench?,"['is', 'anyone', 'on', 'the', 'bench', '?']","['yes', 'no']","['yes', 'no']"
8474,2734,preprocessed/img\img_train\abstract_v002_train2015_000000002734.png,27342,How many adults are in the park?,"['how', 'many', 'adults', 'are', 'in', 'the', 'park', '?']",['2'],['2']
8475,3728,preprocessed/img\img_train\abstract_v002_train2015_000000003728.png,37280,What is the boy holding?,"['what', 'is', 'the', 'boy', 'holding', '?']","['dog treat', 'bread', 'cigar', 'piece of bread']","['bread', 'dog treat', 'piece of bread', 'cigar']"
8476,3728,preprocessed/img\img_train\abstract_v002_train2015_000000003728.png,37281,Do the curtains cover the window completely?,"['do', 'the', 'curtains', 'cover', 'the', 'window', 'completely', '?']",['no'],['no']
8477,3728,preprocessed/img\img_train\abstract_v002_train2015_000000003728.png,37282,How many books on the bookcase?,"['how', 'many', 'books', 'on', 'the', 'bookcase', '?']",['0'],['0']
8478,1877,preprocessed/img\img_train\abstract_v002_train2015_000000001877.png,18770,Is the Dear about to go swimming?,"['is', 'the', 'dear', 'about', 'to', 'go', 'swimming', '?']",['no'],['no']
8479,1877,preprocessed/img\img_train\abstract_v002_train2015_000000001877.png,18771,Is the deer named Bambi?,"['is', 'the', 'deer', 'named', 'bambi', '?']","['could be', 'no']","['could be', 'no']"
8480,1877,preprocessed/img\img_train\abstract_v002_train2015_000000001877.png,18772,How many fish are in the pond?,"['how', 'many', 'fish', 'are', 'in', 'the', 'pond', '?']",['0'],['0']
8481,3028,preprocessed/img\img_train\abstract_v002_train2015_000000003028.png,30280,Are the children going to a picnic?,"['are', 'the', 'children', 'going', 'to', 'a', 'picnic', '?']","['yes', 'es']","['yes', 'es']"
8482,3028,preprocessed/img\img_train\abstract_v002_train2015_000000003028.png,30281,Is the second bike to big for the boy?,"['is', 'the', 'second', 'bike', 'to', 'big', 'for', 'the', 'boy', '?']","['yes', 'no']","['yes', 'no']"
8483,3028,preprocessed/img\img_train\abstract_v002_train2015_000000003028.png,30282,How many bikes in the image?,"['how', 'many', 'bikes', 'in', 'the', 'image', '?']",['2'],['2']
8484,1412,preprocessed/img\img_train\abstract_v002_train2015_000000001412.png,14120,What is sitting next to the man on the bench?,"['what', 'is', 'sitting', 'next', 'to', 'the', 'man', 'on', 'the', 'bench', '?']","['glass', 'lunch basket', 'basket', 'picnic basket']","['glass', 'basket', 'lunch basket', 'picnic basket']"
8485,1412,preprocessed/img\img_train\abstract_v002_train2015_000000001412.png,14121,Why is this man waiting?,"['why', 'is', 'this', 'man', 'waiting', '?']","['for partner', ""his date hasn't arrived yet"", 'for woman', 'for picnic', 'for friend', 'to eat', ""he's eating"", 'date', 'blind date']","['for partner', 'for woman', 'for picnic', 'for friend', 'to eat', 'date', 'blind date']"
8486,1412,preprocessed/img\img_train\abstract_v002_train2015_000000001412.png,14122,Was the man stood up?,"['was', 'the', 'man', 'stood', 'up', '?']","['yes', 'no']","['yes', 'no']"
8487,1201,preprocessed/img\img_train\abstract_v002_train2015_000000001201.png,12010,Does the man's shirt and pants match perfectly?,"['does', 'the', 'man', ""'"", 's', 'shirt', 'and', 'pants', 'match', 'perfectly', '?']","['yes', 'no']","['yes', 'no']"
8488,1201,preprocessed/img\img_train\abstract_v002_train2015_000000001201.png,12011,Is the door open?,"['is', 'the', 'door', 'open', '?']",['no'],['no']
8489,1201,preprocessed/img\img_train\abstract_v002_train2015_000000001201.png,12012,Is the dog sitting?,"['is', 'the', 'dog', 'sitting', '?']",['no'],['no']
8490,16,preprocessed/img\img_train\abstract_v002_train2015_000000000016.png,160,Is the man old?,"['is', 'the', 'man', 'old', '?']",['yes'],['yes']
8491,16,preprocessed/img\img_train\abstract_v002_train2015_000000000016.png,161,How many colors are used in this image?,"['how', 'many', 'colors', 'are', 'used', 'in', 'this', 'image', '?']","['8', '11', '10', '14', '16', '15', '6']","['8', '11', '10', '14', '16', '15', '6']"
8492,16,preprocessed/img\img_train\abstract_v002_train2015_000000000016.png,162,How many rungs on the ladder of the slide?,"['how', 'many', 'rungs', 'on', 'the', 'ladder', 'of', 'the', 'slide', '?']","['5', '6']","['5', '6']"
8493,149,preprocessed/img\img_train\abstract_v002_train2015_000000000149.png,1490,What is the person on the left doing with the little girl?,"['what', 'is', 'the', 'person', 'on', 'the', 'left', 'doing', 'with', 'the', 'little', 'girl', '?']","['dancing', 'chasing', 'chasing her', 'playing']","['dancing', 'chasing', 'chasing her', 'playing']"
8494,149,preprocessed/img\img_train\abstract_v002_train2015_000000000149.png,1491,What are the two  young ladies doing on the rug together?,"['what', 'are', 'the', 'two', 'young', 'ladies', 'doing', 'on', 'the', 'rug', 'together', '?']","['running', 'dancing', 'playing']","['running', 'dancing', 'playing']"
8495,149,preprocessed/img\img_train\abstract_v002_train2015_000000000149.png,1492,How many windows are there?,"['how', 'many', 'windows', 'are', 'there', '?']",['2'],['2']
8496,113,preprocessed/img\img_train\abstract_v002_train2015_000000000113.png,1130,Do mushrooms often grow so symmetrically?,"['do', 'mushrooms', 'often', 'grow', 'so', 'symmetrically', '?']","['yes', 'no']","['yes', 'no']"
8497,113,preprocessed/img\img_train\abstract_v002_train2015_000000000113.png,1131,What is in the pond?,"['what', 'is', 'in', 'the', 'pond', '?']",['dog'],['dog']
8498,113,preprocessed/img\img_train\abstract_v002_train2015_000000000113.png,1132,Is there any fungi in this cartoon?,"['is', 'there', 'any', 'fungi', 'in', 'this', 'cartoon', '?']",['yes'],['yes']
8499,2083,preprocessed/img\img_train\abstract_v002_train2015_000000002083.png,20832,How many rocks are there around the tree?,"['how', 'many', 'rocks', 'are', 'there', 'around', 'the', 'tree', '?']","['18', 'no', '0']","['18', 'no', '0']"
8500,2083,preprocessed/img\img_train\abstract_v002_train2015_000000002083.png,20830,What color is the butterfly?,"['what', 'color', 'is', 'the', 'butterfly', '?']","['red', 'orange', 'yellow']","['red', 'orange', 'yellow']"
8501,2083,preprocessed/img\img_train\abstract_v002_train2015_000000002083.png,20831,How many trees?,"['how', 'many', 'trees', '?']",['2'],['2']
8502,1806,preprocessed/img\img_train\abstract_v002_train2015_000000001806.png,18060,Is the boy moving across the monkey bars?,"['is', 'the', 'boy', 'moving', 'across', 'the', 'monkey', 'bars', '?']",['yes'],['yes']
8503,1806,preprocessed/img\img_train\abstract_v002_train2015_000000001806.png,18061,Is the sun big?,"['is', 'the', 'sun', 'big', '?']",['yes'],['yes']
8504,1806,preprocessed/img\img_train\abstract_v002_train2015_000000001806.png,18062,What is yellow in the tree?,"['what', 'is', 'yellow', 'in', 'the', 'tree', '?']","['sun', 'bird']","['sun', 'bird']"
8505,3905,preprocessed/img\img_train\abstract_v002_train2015_000000003905.png,39050,Who does the bike belong to?,"['who', 'does', 'the', 'bike', 'belong', 'to', '?']","['old lady', 'young man', 'woman', 'man', 'older lady', 'elderly woman']","['old lady', 'young man', 'woman', 'man', 'elderly woman', 'older lady']"
8506,3905,preprocessed/img\img_train\abstract_v002_train2015_000000003905.png,39051,Is the man jogging?,"['is', 'the', 'man', 'jogging', '?']","['yes', 'no']","['yes', 'no']"
8507,3905,preprocessed/img\img_train\abstract_v002_train2015_000000003905.png,39052,How many trees?,"['how', 'many', 'trees', '?']",['2'],['2']
8508,2820,preprocessed/img\img_train\abstract_v002_train2015_000000002820.png,28200,What is the gaming system doing on the floor?,"['what', 'is', 'the', 'gaming', 'system', 'doing', 'on', 'the', 'floor', '?']","['play', ""i don't know"", 'man leave it there', 'sitting there', 'nothing', 'no space', 'sitting', 'where it was placed']","['play', 'man leave it there', 'sitting there', 'nothing', 'no space', 'sitting', 'where it was placed']"
8509,2820,preprocessed/img\img_train\abstract_v002_train2015_000000002820.png,28201,Is there a gaming system under the table?,"['is', 'there', 'a', 'gaming', 'system', 'under', 'the', 'table', '?']",['yes'],['yes']
8510,2820,preprocessed/img\img_train\abstract_v002_train2015_000000002820.png,28202,Does the dog have a bone?,"['does', 'the', 'dog', 'have', 'a', 'bone', '?']",['yes'],['yes']
8511,2735,preprocessed/img\img_train\abstract_v002_train2015_000000002735.png,27352,Is the cat standing up?,"['is', 'the', 'cat', 'standing', 'up', '?']","['yes', 'no']","['yes', 'no']"
8512,2735,preprocessed/img\img_train\abstract_v002_train2015_000000002735.png,27350,What is the color of the tablecloth?,"['what', 'is', 'the', 'color', 'of', 'the', 'tablecloth', '?']","['purple and white', 'blue', 'pink', 'white']","['purple and white', 'blue', 'pink', 'white']"
8513,2735,preprocessed/img\img_train\abstract_v002_train2015_000000002735.png,27351,Did someone forget the plates?,"['did', 'someone', 'forget', 'the', 'plates', '?']","['not sure', 'yes', 'no']","['not sure', 'yes', 'no']"
8514,3231,preprocessed/img\img_train\abstract_v002_train2015_000000003231.png,32312,What color is the moon?,"['what', 'color', 'is', 'the', 'moon', '?']",['gray'],['gray']
8515,3231,preprocessed/img\img_train\abstract_v002_train2015_000000003231.png,32310,What is in their picnic basket?,"['what', 'is', 'in', 'their', 'picnic', 'basket', '?']","['food', 'maybe food', ""don't know""]","['food', 'maybe food']"
8516,3231,preprocessed/img\img_train\abstract_v002_train2015_000000003231.png,32311,Is there grass?,"['is', 'there', 'grass', '?']",['yes'],['yes']
8517,459,preprocessed/img\img_train\abstract_v002_train2015_000000000459.png,4592,Where is the flower plant?,"['where', 'is', 'the', 'flower', 'plant', '?']","['on right', 'no', 'next to stool', 'floor', 'right', 'right of picture']","['on right', 'no', 'next to stool', 'floor', 'right', 'right of picture']"
8518,459,preprocessed/img\img_train\abstract_v002_train2015_000000000459.png,4590,Does the boy like toys with wheels?,"['does', 'the', 'boy', 'like', 'toys', 'with', 'wheels', '?']",['yes'],['yes']
8519,459,preprocessed/img\img_train\abstract_v002_train2015_000000000459.png,4591,What style is the wallpaper?,"['what', 'style', 'is', 'the', 'wallpaper', '?']","['no style', 'solid', 'plain']","['plain', 'solid', 'no style']"
8520,725,preprocessed/img\img_train\abstract_v002_train2015_000000000725.png,7250,Has the older man been drinking?,"['has', 'the', 'older', 'man', 'been', 'drinking', '?']","['yes', 'no']","['yes', 'no']"
8521,725,preprocessed/img\img_train\abstract_v002_train2015_000000000725.png,7251,What kind of ball is the man holding?,"['what', 'kind', 'of', 'ball', 'is', 'the', 'man', 'holding', '?']","['futbol', 'soccer', 'soccer ball']","['futbol', 'soccer', 'soccer ball']"
8522,725,preprocessed/img\img_train\abstract_v002_train2015_000000000725.png,7252,What is the red object on the ground?,"['what', 'is', 'the', 'red', 'object', 'on', 'the', 'ground', '?']",['skateboard'],['skateboard']
8523,858,preprocessed/img\img_train\abstract_v002_train2015_000000000858.png,8580,Is the rabbit curious about the picnic basket?,"['is', 'the', 'rabbit', 'curious', 'about', 'the', 'picnic', 'basket', '?']",['yes'],['yes']
8524,858,preprocessed/img\img_train\abstract_v002_train2015_000000000858.png,8581,Is the woman a vegetarian?,"['is', 'the', 'woman', 'a', 'vegetarian', '?']",['no'],['no']
8525,858,preprocessed/img\img_train\abstract_v002_train2015_000000000858.png,8582,Is it likely that other people came with the woman to the park?,"['is', 'it', 'likely', 'that', 'other', 'people', 'came', 'with', 'the', 'woman', 'to', 'the', 'park', '?']","['yes', 'maybe', 'no']","['yes', 'maybe', 'no']"
8526,3157,preprocessed/img\img_train\abstract_v002_train2015_000000003157.png,31570,Which arm did the man throw the ball with?,"['which', 'arm', 'did', 'the', 'man', 'throw', 'the', 'ball', 'with', '?']",['right'],['right']
8527,3157,preprocessed/img\img_train\abstract_v002_train2015_000000003157.png,31571,Will the football crash into the tree?,"['will', 'the', 'football', 'crash', 'into', 'the', 'tree', '?']",['no'],['no']
8528,3157,preprocessed/img\img_train\abstract_v002_train2015_000000003157.png,31572,Is the boy prepared to catch the football?,"['is', 'the', 'boy', 'prepared', 'to', 'catch', 'the', 'football', '?']","['yes', 'no']","['yes', 'no']"
8529,3406,preprocessed/img\img_train\abstract_v002_train2015_000000003406.png,34060,Is the girl on the far right trying to eat?,"['is', 'the', 'girl', 'on', 'the', 'far', 'right', 'trying', 'to', 'eat', '?']",['yes'],['yes']
8530,3406,preprocessed/img\img_train\abstract_v002_train2015_000000003406.png,34061,Who is sleeping in the couch?,"['who', 'is', 'sleeping', 'in', 'the', 'couch', '?']","['dog', 'puppy', 'cat']","['dog', 'puppy', 'cat']"
8531,3406,preprocessed/img\img_train\abstract_v002_train2015_000000003406.png,34062,How many windows are there?,"['how', 'many', 'windows', 'are', 'there', '?']",['2'],['2']
8532,2789,preprocessed/img\img_train\abstract_v002_train2015_000000002789.png,27890,Where is the dog?,"['where', 'is', 'the', 'dog', '?']","['on right', 'under table', 'on dog bed', 'dog bed', 'in his bed', 'bed', 'basket']","['on right', 'under table', 'on dog bed', 'dog bed', 'in his bed', 'bed', 'basket']"
8533,2789,preprocessed/img\img_train\abstract_v002_train2015_000000002789.png,27891,Is it daylight outside the window?,"['is', 'it', 'daylight', 'outside', 'the', 'window', '?']",['yes'],['yes']
